,listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,market_price
13388,1019563,Volkswagen Golf 1.4A TSI (COE till 11/2025),volkswagen,golf,stage 1+ tuned. mk6r bodykit installed. many wear and tear done up. powerful and responsive. smooth driving experience. excellent fuel efficiency. well maintained interior and exterior. view to believe! trade in welcome. bank interest rate at 3.18%. in house finance available too. viewing by appointments only due to safe distancing measures.,2010.0,,03-mar-2011,hatchback,"coe car, premium ad car",auto,1241.0,90.0,,1390.0,3.0,9090.0,18238.0,682.0,15570.0,114000.0,22248.0,22248.0,,,uncategorized,1.4l turbocharged 4 cylinders in-line 16 valves tsi engine. 7 speed dual clutch dsg auto transmission. fuel efficient. view specs of the volkswagen golf gti,factory fitted leather seats and infotainment systems. dual climatic aircon. multi function steering wheel.,,42700.0,39251.465
13389,1029764,Honda Vezel 1.5A X (OPC),,vezel,"prestige condition! lowest most affordable depreciation unit in the market! very well maintained by owner. 2 years extended warranty and 1 year free servicing and maintenances, low fuel consumption,100% accident fee, low mileage done, high loan available, attractive interest rates.10k to converted normal plate. contact our sales executive directly/viewing/enquiry/appointment only.",2016.0,,30-aug-2017,suv,"opc car, parf car",auto,1190.0,96.0,,1496.0,1.0,7950.0,25900.0,182.0,23580.0,41000.0,20609.0,10853.0,revised opc scheme . learn more about opc schemes.,,uncategorized,"reliable 1.5l earth dreams i-vtec engine, 6 srs airbags, hid headlamps, digital aircon controls, cruise control, keyless ignition. view specs of the honda vezel","leather seats, sports rims, pioneer player with bluetooth and reverse camera, retractable mirrors, led headlamps, fog lamps.",,58100.0,57131.473
13390,1025144,Mercedes-Benz CLA-Class CLA45 S AMG 4MATIC+ Plus,mercedes-benz,amg,"1 owner with low mileage! all new generation of mercedes-benz cla45s, the fastest and most aggressive sport coupe from mercedes. the most luxurious amg interior ever with a combination of alcantara, leather and yellow contrast stitching. comes with 5 years warranty & servicing package in-house specialized service centre. flexible loan and high trade-in available! call us now!",2020.0,,05-feb-2021,sports car,"parf car, rare & exotic, almost new car, premium ad car",auto,1695.0,310.0,,1991.0,1.0,27040.0,50100.0,1202.0,119678.0,6460.0,69128.0,96431.0,,,uncategorized,"powered by a 2.0cc 4 cylinders inline engine producing 415bhp with torque of 500nm paired with an 8 speed dct, 4 matic+. 0 to 100km/h in 4s. view specs of the mercedes-benz cla-class coupe","plus spec. adaptive damping system, panoramic sunroof, 19"" cross spoke, multibeam led, blind spot assist, electronic seats, keyless entry, burmester.",,334200.0,340067.5
13391,1030204,Audi A4 2.0A TFSI S-tronic,audi,a4,"1 owner only with low mileage, accident-free, superb condition and extremely well maintained. flexible loan schemes with competitive interest rates tailored to suit your needs! trade-in and sta evaluation welcomed! view to believe, make an appointment with our sales consultant to view this beauty before it is sold!",2019.0,,22-may-2019,luxury sedan,parf car,auto,1480.0,140.0,,1984.0,1.0,13550.0,48010.0,1194.0,66326.0,31000.0,33718.0,39206.0,,,uncategorized,"2.0l turbocharged 4 cylinders engine producing 187bhp, torque 320nm, 7.3s , 7 speed . view specs of the audi a4 sedan","audi virtual cockpit, drive select, reverse camera, navigation, paddle shifter, bluetooth, led drl, smart key, keyless entry/start, electrical seats.",,136200.0,139861.53
13392,1025595,Jaguar XF 2.0A Prestige,jaguar,xf,2 years agent extended warranty. jaguar land rover approved pre-owned vehicle. rigorous and stringent 165 multi points inspection done by certified jaguar land rover. 1 owner with low mileage. make this beauty yours today! exclusive interest rate. please call for viewing and enquiry.,2018.0,,31-dec-2018,luxury sedan,parf car,auto,1777.0,147.0,,1997.0,1.0,16050.0,31001.0,1210.0,54416.0,29000.0,35885.0,42239.0,,,uncategorized,"in-line 4 turbocharged. 200ps, 320 nm. 7.5secs 8 speed automatic transmission. rear wheel drive. view specs of the jaguar xf","abs, eba, intelligent stop/ start. paddle shifter. front and rear parking aid with rear view camera. bi-xenon headlights. meridian sound system.",,152700.0,146144.22
13393,1028526,Nissan NV200 1.6A DX,nissan,nv200,2021 new nissan nv200! drive like a car! super stylish black! warranty and servicing! all accessories are inclusive! grab yourself one!,2021.0,,26-aug-2021,van,"almost new car, premium ad car",auto,1220.0,,petrol,1597.0,2.0,5600.0,23717.0,,23646.0,,20880.0,1044.0,,25-aug-2041,uncategorized,view specs of the nissan nv200 petrol,,,61400.0,60444.305
13394,1012170,Volvo XC40 T4 R-Design,volvo,xc40,"city safety with pedestrian/cyclist detection with interaction auto brake, oncoming lane mitigation, wips, sips, rsi, gps, reverse camera, 12.3"" digital speedometer, led headlights and drl, lane keeping aid, acc with pilot assist, handsfree tailgate, 2 zone aircon, fog light, voice command, hill assist, progressive steering, drive mode, well maintained management unit. viewing by appointment only.",2021.0,,26-jul-2021,suv,"parf car, almost new car, premium ad car",auto,1695.0,140.0,,1969.0,1.0,15040.0,62000.0,1176.0,69828.0,1389.0,28316.0,31643.0,,,uncategorized,"187bhp, 300nm, 4 cylinder inline 16 valve turbocharged, 0 to 100km/h at 7.1s, 8 speed automatic transmission, dynamic chassis,whips, sips,city safety. view specs of the volvo xc40","19"" rims, tyre pressure monitoring system, keyless entry/start, apple carplay, android auto, 9"" touch screen, genuine leather, high-performance sound.",,181500.0,168671.62
13395,1015583,Skoda Octavia 2.0A TSI RS,skoda,octavia,"5yrs agent warranty, 100% loan available with low interest rate. great trade in welcome! feel free to engage our friendly staff for any enquiries! call now to arrange for viewing!",2018.0,,21-jun-2019,mid-sized sedan,parf car,auto,1577.0,180.0,,1984.0,2.0,13070.0,35906.0,1194.0,49922.0,30000.0,26501.0,29102.0,,,uncategorized,"41bhp, 370nm, apple carplay, android auto, gps, alcantara sport seats, ambient lighting, 7 speed wet clutch dsg, blindspot monitoring, driver alert view specs of the skoda octavia","2 months old original rays 57xtreme 19"" rims & pirelli assy tyres, upgraded sound system with subwoofer, power amp & processor, jetex drop in filter",,128500.0,132402.3
13396,1014093,Nissan NV200 1.5M,nissan,nv200,620,2017.0,,09-sep-2017,van,premium ad car,manual,1260.0,,diesel,1461.0,1.0,7580.0,40212.0,,24292.0,,20119.0,1006.0,,08-sep-2037,uncategorized,view specs of the nissan nv200,,,50400.0,49958.125
13397,1006196,Mitsubishi Evolution 9 MR RS (COE till 06/2026),mitsubishi,evolution,"original condition, never modified or tuned. all wear and tear parts changed with new, not reconditioned. clean interior dash and engine bay. full service history during ownership. well taken care and serviced regularly. any workshop checks welcome. negotiation welcome. choice of parts to include/exclude. plate not included.",2006.0,,07-feb-2007,sports car,"coe car, direct owner sale",manual,1330.0,206.0,,1997.0,4.0,30930.0,48479.0,1815.0,23509.0,,28160.0,30976.0,,,uncategorized,light weight mr rs from factory. only 43 red units worldwide. manual winding windows and wing mirrors. power windows optional. original 5 speed view specs of the mitsubishi evolution,"sold with original factory mitsubishi parts. steering, rims, brakes, seats, meters etc. spare dashboard, bumper, headlights, interior trim available",,165000.0,160588.45
13398,1014271,Toyota Harrier 2.0A Premium Panoramic Style Mauve,toyota,harrier,"high specs harrier. low fuel consumption at 16km/l with 60l fuel tank capacity. telescopic steering wheel rear spoiler, keyless entry/push start/i-stop, auto high beam, cruise control, driver's memory seats. trade-in welcome, easy & flexible finance options. contact our professional salesperson for more information.",2015.0,,12-dec-2016,suv,parf car,auto,1610.0,111.0,,1986.0,1.0,13690.0,55201.0,1196.0,55244.0,50000.0,30496.0,34695.0,,,uncategorized,"powerful 2.0l inline dohc engine producing 149bhp, 193nm torque. super cvt-i auto transmission. front wheel drive. view specs of the toyota harrier","18"" sports rims, multi function steering, passenger electronic seat, pre-crash system, lane assist, auto tailgate, panoramic roof, auto tailgate.",,98900.0,95678.125
13399,1027760,Toyota Hiace 3.0A DX (COE till 04/2024),toyota,hiace,"rare auto gear toyota hiace and well affordable for any business start-ups and short term usage! eligible for early turnover scheme if you plan to trade in for a brand new commercial vehicle anytime or renew another 5 years coe. best selling japanese van, reliable and low maintenance. wear and tear/engine service done. welcome to discuss, call for an appointment now. do stay safe!",2009.0,,27-jan-2010,van,coe car,auto,1760.0,,diesel,2982.0,3.0,9370.0,13380.0,,7082.0,,39961.0,1999.0,,26-jan-2030,uncategorized,full loan/flexible/fast/easy loan approval avail. high trade-in. your sincere/friendly commercial advisor to serve/help your transport needs better! view specs of the toyota hiace,"timing belt, engine service, transmission oil list of wear and tear done. stock/original paint condition. reverse camera with bluetooth. rear aircon.",,27300.0,34374.555
13400,1003021,Hyundai Elantra 1.6A Sunroof (New 5-yr COE),hyundai,elantra,secured and well maintained by fussy owner. immaculate condition. certified with assurance and quality from sta evaluation are welcome. give yourself a peace of mind! buy it from us! a company with professional sales serviced assured. call our sales team and arrange for viewing.,2012.0,,02-may-2012,mid-sized sedan,"coe car, premium ad car",auto,1267.0,95.6,,1591.0,2.0,8760.0,,738.0,,,14304.0,14304.0,,,uncategorized,"1.6l cvvt engine, 128 bhp, 6 speed auto, airbags, abs, cruise control, auto headlights/rain sensors, knockdown rear seats, keyless entry/start/stop. view specs of the hyundai elantra","e throttle, pioneer head unit, sports rims, sunroof, tpms gauge, hud display, body kit.",,48200.0,51089.02
13401,1024018,BMW M Series M5 Sunroof (New 10-yr COE),bmw,m5,don't miss this amazing m5 with rudy red interior matched on with san marino blue exterior! all wear and tear done up by well known workshop! bm3 tunning! new bbk! new suspension! akrapovic exhaust and downpipe with cert! meticulously very well maintained by previous owner! 100% loan at only 3.xx%! call our friendly consultant today to book a viewing and test drive appointment!,2012.0,,07-feb-2013,sports car,"coe car, premium ad car",auto,1870.0,412.0,,4395.0,5.0,20470.0,,4568.0,,86000.0,92720.0,92720.0,,,uncategorized,"powerful 4.4l v8 twin turbocharged engine, 552bhp, 7 speed m double clutch auto transmission, abs, traction/cruise control, paddle shifts. view specs of the bmw m series m5 sedan","heads up display. navigation. sunroof. front and reverse cameras, park sensors, akrapovic exhaust system with cert. original sports rims.",,225300.0,220167.7
13402,1021896,Toyota Hiace 3.0M,toyota,hiace,"3 month warranty, fully serviced before handover + additional 2 free servicing, free front dash camera, free cabin sterilization , full & flexible loan available, trade in welcome, in house financing available, speak to our friendly representative for a viewing today!",2018.0,,15-may-2018,van,premium ad car,manual,1700.0,,diesel,2982.0,2.0,9190.0,29487.0,,19825.0,,28138.0,1407.0,,14-may-2038,uncategorized,view specs of the toyota hiace,,,68000.0,71361.4
13403,1002312,Honda Vezel Hybrid 1.5A X Honda Sensing,honda,vezel,"best condition vezel in the market, polished, and wash every weekly. non-phv unit, 100% loan and trade-in available, call our friendly staff now to make appointment and appreciate before it is sold!",2016.0,,04-jul-2017,suv,"parf car, premium ad car, hybrid cars",auto,1280.0,112.0,petrol-electric,1496.0,1.0,10810.0,47501.0,682.0,31574.0,67805.0,25343.0,5000.0,,,uncategorized,"1.5l hybrid i-vtec engine, 7 speed dual clutch auto with paddle shifters, airbags, abs, electric park brake, cruise control, keyless entry/start/stop. view specs of the honda vezel hybrid","leather seats, sports rims, 7"" pioneer avh-x8850bt dvd player with steering controls, reverse sensors/camera, solar film, fog lights.",,72400.0,71810.9
13404,1004557,Nissan Teana 2.5A (COE till 04/2024),nissan,teana,"good value to buy, well maintained, good condition, in house loan available, trade in, welcome!",2008.0,,26-may-2009,luxury sedan,"coe car, premium ad car",auto,1565.0,134.0,,2496.0,4.0,8390.0,17706.0,2332.0,9498.0,,33481.0,33481.0,,,uncategorized,"powerful and smooth 2.5 v6 2.5 dohc engine, cvt auto transmission, cruise control, abs, multi function steering wheel, electric memory driver seat. view specs of the nissan teana",original set of accessories.,,24800.0,30759.266
13405,1030601,Kia Cerato 1.6A EX,kia,cerato,low mileage. very well maintained. high loan available with lowest interest rates from 1.88%. trade in welcome. whatsapp/sms to book an appointment to view this beauty. viewing strictly appointment based.,2018.0,,09-jul-2019,mid-sized sedan,"parf car, consignment car",auto,1287.0,93.8,,1591.0,1.0,8890.0,29159.0,738.0,33711.0,24000.0,14537.0,14537.0,,,uncategorized,"powerful 1.6l gamma mpi engine mated with a 6-speed auto transmission producing 155 nm toque 126bhp, keyless entry/ start/stop, cruise control. view specs of the kia cerato","leather seats, sports rims, factory fitted entertainment with android auto, apple car play, reverse camera, dash cameras, multi-function steering.",,84500.0,84028.164
13406,1020466,Mercedes-Benz C-Class C180K (COE till 09/2030),mercedes-benz,c180,"extremely well taken care of unit! very fuel efficient and spacious! regularly serviced with service records! wear and tear done up! full trapo car mat-front, rear and boot! carbon fibre overlays for central console. full loan and trade in available! consignments are welcomed too! viewing strictly by appointment only! whatsapp/call now to arrange a viewing with us!",2010.0,,28-jan-2011,luxury sedan,"coe car, premium ad car",auto,1500.0,115.0,,1597.0,5.0,8000.0,33140.0,816.0,30171.0,,30727.0,30727.0,,,uncategorized,"1.6l 4 cylinders inline supercharged engine, 5 speed automatic, multi-function steering, cruise control, srs airbags, abs, esp, rear aircon. view specs of the mercedes-benz c-class saloon","android head unit, fully custom speakers, subwoofer & twitter, original 18"" amg rims, bilstein b16 fully adjustable coilovers, bbk brembo f50.",,80100.0,81320.11
